"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","M"
13209015800,13209,"158","たまにゅーたうんなんばー739いせき","多摩ニュータウンNo.739遺跡","町田市 上小山田町","[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地","※多摩市No.261遺跡と一連の多摩ニュータウン遺跡　 [縄文時代]土坑　[古墳時代]土坑　[中世]ピット　[近世]土坑　墓","縄文土器　石器　土師器　須恵器　陶磁器　土師質土器　舶載陶磁器　砥石　鉄製品　煙管",139.4087995,35.61128916,TRUE
13209016400,13209,"164","","町田市No.164遺跡","町田市 上小山田町","[縄文時代（早期）][中世]","包蔵地","","縄文土器　陶器",139.3978303,35.6026949,TRUE
13209016900,13209,"169","","町田市No.169遺跡","町田市 上小山田町","[縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　陶器",139.3931184,35.5998293,TRUE
13209018400,13209,"184","","町田市No.184遺跡","町田市 上小山田町","[縄文時代（早期〜後期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器",139.3949036,35.59388283,TRUE
13209018900,13209,"189","","町田市No.189遺跡","町田市 上小山田町","[縄文時代（中期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　陶器",139.39535,35.59248715,TRUE
13209019400,13209,"194","","町田市No.194遺跡","町田市 下小山田町","[縄文時代][中世]","包蔵地","","縄文土器　陶器",139.4167691,35.60014481,TRUE
13209019500,13209,"195","","町田市No.195遺跡","町田市 下小山田町","[奈良時代][平安時代][中世]","包蔵地","","土師器　陶器",139.4206829,35.59659946,TRUE
13209021500,13209,"215","","町田市No.215遺跡","町田市 山崎町　 図師町　 忠生二丁目","[縄文時代（早期・中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","包蔵地・城館","","縄文土器　弥生土器　土師器　須恵器",139.4283485,35.57963268,TRUE
13209022200,13209,"222","","町田市No.222遺跡","町田市 図師町","[縄文時代（中期）][古墳時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　石器　土師器　須恵器　瓦　陶器",139.4255517,35.58891847,TRUE
13209024100,13209,"241","","町田市No.241遺跡","町田市 小野路町","[縄文時代（前期・後期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　陶器",139.4489425,35.60060308,TRUE
13209024200,13209,"242","","町田市No.242遺跡","町田市 小野路町","[縄文時代（中期〜後期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　陶器",139.4504414,35.60153706,TRUE
13209024400,13209,"244","","町田市No.244遺跡","町田市 小野路町","[縄文時代（中期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　陶器",139.4563926,35.59610857,TRUE
13209024600,13209,"246","","町田市No.246遺跡","町田市 小野路町","[縄文時代（中期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　陶器",139.4528907,35.60158011,TRUE
13209026200,13209,"262","","町田市No.262遺跡","町田市 小野路町","[縄文時代][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　陶器",139.4375098,35.60358997,TRUE
13209026700,13209,"267","","町田市No.267遺跡","町田市 小野路町","[縄文時代（中期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　須恵器　陶器",139.4297047,35.60184413,TRUE
13209026900,13209,"269","","町田市No.269遺跡","町田市 小野路町","[縄文時代（中期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　陶器",139.4279311,35.60199883,TRUE
13209027300,13209,"273","","町田市No.273遺跡","町田市 小野路町","[縄文時代（中期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　陶器",139.432283,35.60056759,TRUE
13209027600,13209,"276","","町田市No.276遺跡","町田市 小野路町","[縄文時代（早期・中期）][弥生時代][古墳時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶器",139.4358501,35.59533968,TRUE
13209028100,13209,"281","","町田市No.281遺跡","町田市 小野路町","[縄文時代（中期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶器",139.4361626,35.59143873,TRUE
13209028600,13209,"286","","町田市No.286遺跡","町田市 野津田町","[縄文時代（早期・中期〜後期）][奈良時代][平安時代][中世][近世]","包蔵地","","縄文土器　土師器　須恵器　陶磁器",139.4460343,35.58802329,TRUE
13209029500,13209,"295","あやべはらいせき","綾部原遺跡","町田市 野津田町　 小野路町","[旧石器時代][縄文時代（草創期〜晩期）][弥生時代（前期〜後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落・その他の墓","[旧石器時代]石器ブロック　礫群　[縄文時代]住居　陥穴　土坑　集石　配石　ピット　[弥生時代]土器埋設土坑　ピット　[古墳時代]住居　火葬墓　[古墳時代]〜[奈良時代]集石　土坑　[奈良時代][平安時代]住居　[中世]掘建柱建物　土坑　井戸　地下式坑　道路状遺構　溝　[近世]馬墓壙　[時代不明]住居","ナイフ形石器　縄文土器　打斧　石鏃　石皿　磨石　剥片　耳飾　土偶　土版　スタンプ形土製品　弥生土器　土師器　須恵器　灰釉陶器　陶磁器　瓦　砥石　鉄製品",139.4514588,35.59126191,TRUE
13209029700,13209,"297","のづたうえのはらいせき","野津田上の原遺跡","町田市 野津田町　 小野路町","[縄文時代（中期〜後期）][奈良時代][中世][近世]","包蔵地・集落・その他（道路）","[縄文時代]住居　敷石住居　環礫方形配石遺構　土壙墓　集石　陥穴　土坑　[奈良時代]住居　土坑　[中世]道路","尖頭器　縄文土器　石器　土製品　土師器　須恵器　丸玉　かわらけ",139.445298,35.59342448,TRUE
13209031500,13209,"315","のつだかわしまいせきじーちてん","野津田川島遺跡G地点","町田市 野津田町","[縄文時代（中期）][古墳時代][中世]","集落","[縄文時代]住居　集石　土坑　[古墳時代]住居　[平安時代]土坑　[中世]地下式土坑","縄文土器　石器　土師器　須恵器　陶器　炭化材",139.4574326,35.58735321,TRUE
13209031900,13209,"319","かないせきやまいせきぐんしーく","金井関山遺跡群C区","町田市 薬師台三丁目　 金井三丁目","[縄文時代（早期〜中期）][中世]","包蔵地","[縄文時代]陥穴","縄文土器　打斧　石鏃　石皿　磨石　スタンプ形石器　敲石　打製石器　加工痕のある剥片",139.4578122,35.58200729,TRUE
13209032000,13209,"320","かわしだにいせきぐんだい5ちてん","川島谷遺跡群第5地点","町田市 薬師台三丁目","[縄文時代（早期）][弥生時代][古墳時代][平安時代][中世]","集落","[縄文時代]陥穴　[古墳時代]住居　土坑　[平安時代]住居　焼土　土坑","縄文土器　石器　弥生土器　土師器　須恵器　陶器（灰釉他）　鉄器",139.4573144,35.58115567,TRUE
13209032100,13209,"321","かわしだにいせきぐんだい4ちてん","川島谷遺跡群第4地点","町田市 薬師台三丁目","[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]炉穴　陥穴　[古墳時代]住居　墓壙　[平安時代]住居　焼土　土坑　[中世]掘立柱建物　地下式土壙　墓壙　[近世]土坑　墓壙","縄文土器　石器　土師器　須恵器　陶器（縁釉）（灰釉）　磁器　鉄器　古銭　石製品",139.4546021,35.58216086,TRUE
13209032500,13209,"325","かわしだにいせきぐんだい3ちてん","川島谷遺跡群第3地点","町田市 薬師台三丁目","[旧石器時代][縄文時代（早期）][奈良時代][平安時代][中世]","集落","[縄文時代]炉穴　陥穴　土坑　[奈良時代][平安時代]住居　焼土　[近世]土坑","ナイフ形石器　尖頭器　縄文土器　石器　土製品　土師器　須恵器　陶器（灰釉他）　石製品　鉄器",139.4533662,35.58204918,TRUE
13209032700,13209,"327","かわしだにいせきぐんだい10ちてん","川島谷遺跡群第10地点","町田市 薬師台二丁目　薬師台三丁目","[縄文時代（草創期〜前期・後期）][中世][近世]","集落","[縄文時代]住居　陥穴　[近世]溝　道路状遺構　土坑","縄文土器　石器　陶器　土製品",139.4504136,35.58090437,TRUE
13209034100,13209,"341","しんこうじひろばかまいせきぐんNo.2ちてん（いりゅうだみなみ）","真光寺広袴遺跡群No.2地点(入生田南)","町田市 真光寺一丁目","[中世][近世]","集落・その他の墓・その他（生業址）","[縄文時代]集石　炉穴　焼土　土坑　[古墳時代]掘立柱建物　溝　道路状遺構　[中世]墓址　[近世]炭焼窯　炭焼坑","縄文土器　石器　土師器　須恵器　かわらけ　蔵骨器　陶磁器　板碑　鉄製品　古銭　人骨",139.4662211,35.60492945,TRUE
13209034200,13209,"342","しんこうじひろばかまいせきぐんNo.3ちてん（おおくぼ）","真光寺広袴遺跡群No.3地点(大久保)","町田市 真光寺一丁目　真光寺二丁目","[旧石器時代][縄文時代（早期〜前期・後期）][奈良時代][平安時代][中世][近世]","包蔵地・社寺？","[縄文時代]集石土坑　焼土　土坑　[平安時代]〜[近世]掘立柱建物　竪穴状遺構　礎石柱建物　ピット　井戸　土坑　段切状遺構　溝　道路状遺構　階段　炭焼窯　地下式土坑　[近世]墓壙","ナイフ形石器　尖頭器　有舌尖頭器　縄文土器　打斧　礫器　石鏃　石皿　磨石　敲石　土師器　須恵器　土師質土器　陶磁器　瓦　石製品　金属製品　木製品　板碑　かわらけ　古銭　人骨",139.4674571,35.60370123,TRUE
13209034300,13209,"343","しんこうじひろばかまいせきぐんNo.4ちてん","真光寺広袴遺跡群No.4地点","町田市 真光寺二丁目","[縄文時代（前期〜中期）][中世][近世]","包蔵地","[時代不明]土坑","縄文土器　打斧　使用痕のある剥片　陶磁器",139.4697573,35.60329248,TRUE
13209034400,13209,"344","しんこうじひろばかまいせきぐんNo.5・No.6ちてん（みやた）","真光寺広袴遺跡群No.5・No.6地点(三矢田）","町田市 真光寺二丁目","[旧石器時代][縄文時代（草創期〜中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居　竪穴状遺構　集石　炉穴　焼土　陥穴　土坑　遺物集中箇所　礫群　[古墳時代]〜[平安時代]住居　ピット　土坑　製鉄関連遺構　道路状遺構　[中世][近世]土坑　砂採掘坑　炭焼窯","尖頭器　縄文土器　石槍　有舌尖頭器　石器　土師器",139.47065,35.60189675,TRUE
13209034900,13209,"349","","町田市No.349遺跡","町田市 真光寺町","[旧石器時代][縄文時代（前期〜中期）][中世][近世]","包蔵地・その他（塚）","","縄文土器　石器",139.4614833,35.59901149,TRUE
13209035100,13209,"351","","町田市No.351遺跡","町田市 真光寺町","[縄文時代（早期）][弥生時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶器",139.457741,35.59789484,TRUE
13209035200,13209,"352","","町田市No.352遺跡","町田市 真光寺町","[縄文時代（早期・中期〜後期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　陶器",139.4591487,35.59728068,TRUE
13209036800,13209,"368","","町田市No.368遺跡","町田市 大蔵町","[奈良時代][平安時代][中世]","包蔵地","","土師器　須恵器　陶器",139.4694656,35.58426096,TRUE
13209039000,13209,"390","つるかわいせきぐんびー1ちてん","鶴川遺跡群b1地点","町田市 鶴川五丁目","[中世]","繋飼場?","","",139.4667832,35.59132347,TRUE
13209039100,13209,"391","つるかわいせきぐんびー2ちてん","鶴川遺跡群b2地点","町田市 鶴川五丁目　 鶴川六丁目","[中世]","繋飼場?","","",139.46826,35.59077885,TRUE
13209039800,13209,"398","つるかわいせきぐんえすちてん","鶴川遺跡群S地点","町田市 鶴川六丁目","[中世]","包蔵地","","カワラケ　古銭　素焼皿",139.4737188,35.59030937,TRUE
13209040000,13209,"400","つるかわいせきぐんびー3ちてん","鶴川遺跡群b3地点","町田市 鶴川五丁目　 鶴川六丁目","[中世]","丘陵斜面　繋飼場?","","",139.4694964,35.59110004,TRUE
13209041700,13209,"417","","町田市No.417遺跡","町田市 能ヶ谷七丁目","[縄文時代（中期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　須恵器　陶器",139.4803328,35.59415146,TRUE
13209042900,13209,"429","のうがやへいわだいいせきNo.1","能ケ谷平和台遺跡No.1","町田市 能ヶ谷六丁目","[縄文時代（早期・中期〜後期）][古墳時代][奈良時代][平安時代][中世]","集落","[縄文時代]住居　敷石住居　土坑　埋甕　[古墳時代]住居","縄文土器　打斧　石鏃　石皿　凹石　石棒　土師器　須恵器　陶器",139.4828572,35.58934769,TRUE
13209045400,13209,"454","さわやまじょうあと","沢山城跡","町田市 三輪町　 三輪緑山四丁目","[中世]","城館","[中世]井戸　空堀　腰曲輪　土塁","陶器　焼米",139.491262,35.57869462,TRUE
13209045800,13209,"458","おかがみはいじかんれんいせき","岡上廃寺関連遺跡","町田市 三輪町","[縄文時代（中期〜後期）][古墳時代][奈良時代][平安時代][中世]","包蔵地・窯","[奈良時代]瓦窯","縄文土器　石器　土師器　陶器　瓦",139.4862995,35.57729722,TRUE
