"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","E"
13201008300,13201,"83","なかのこうのはらいせき","中野甲の原遺跡","八王子市 中野町　 中野山王二丁目　 中野山王三丁目　 左入町","[縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居　敷石住居　集石　土坑　炉穴　土坑　土壙　有穴遺構　[弥生時代]住居　[古墳時代]住居　[平安時代]住居　[時代不明]集石　土坑","縄文土器　打斧　磨斧　礫器　石鏃　石匙　石錘　石皿　磨石　凹石　石棒　土偶　弥生土器　土師器　須恵器　砥石　編み石　鉄製紡錘車　土製管玉　石製装身具",139.3229769,35.67861921,TRUE
13201008600,13201,"86","","八王子市No.86遺跡","八王子市 中野上町五丁目","[近世]","塚","","",139.3156985,35.6729856,TRUE
13201008700,13201,"87","","八王子市No.87遺跡","八王子市 中野上町五丁目","[近世]","塚","","",139.3171061,35.67312505,TRUE
13201008800,13201,"88","にしなかのいせき","西中野遺跡","八王子市 中野上町三丁目","[縄文時代（中期～後期）][古墳時代][平安時代][近世]","集落","[縄文時代]敷石住居跡　集石跡　[古墳?奈良]住居跡　溝　ピット　[古墳以降]堀立柱建物跡　土坑　溝　[中近世]建物跡　竪穴状遺構　週関跡　道　土坑　溝","縄文土器　石器　土師器　須恵器　土製品　石製品　陶磁器",139.3216723,35.67226045,TRUE
13201009300,13201,"93","さんのうばやしいせき","山王林遺跡","八王子市 中野山王一丁目","[縄文時代（中期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[弥生時代]住居　[古墳時代]住居　[奈良時代]住居　[平安時代]住居","縄文土器　弥生土器　土師器　須恵器　瓦　炭化米",139.3277835,35.67253936,TRUE
13201009600,13201,"96","たんぎさかいいせき","丹木境遺跡","八王子市 丹木町二丁目","[旧石器時代][縄文時代（早期～後期）][古墳時代][平安時代][中世][近世]","集落・城館","[縄文時代]竪穴状遺構　炉穴　陥穴　集石　土坑　[中世]腰曲和錠遺構　掘状遺構　館址状遺構　溝","縄文土器",139.323392,35.69210337,TRUE
13201010100,13201,"101","きたおおや・かすがだいいせき","北大谷・春日台遺跡","八王子市 大谷町　 宇津木町　 石川町","[旧石器時代][縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]集石　炉穴　土坑　[弥生時代]住居","縄文土器　打斧　磨石　弥生土器　土師器　須恵器　炭化材",139.3479008,35.67423993,TRUE
13201010800,13201,"108","にしのいせき","西野遺跡","八王子市 石川町","[旧石器時代][縄文時代（早期～後期）][古墳時代][平安時代][近世]","集落","[縄文時代]住居　集石　焼土　土壙　[古墳時代]住居　溝状遺構　墓壙","掻器　縄文土器　打斧　磨斧　礫器　石槍　石鏃　掻器　石匙　石錐　石皿　磨石　凹石　敲石　砥石　剥片　耳飾　土偶　土製模造品　土師器　須恵器　支脚　鉄鏃　丸玉　陶磁器",139.3581504,35.67635206,TRUE
13201010900,13201,"109","だいはちしょうがっこううらいせき","第八小学校裏遺跡","八王子市 石川町","[縄文時代（早期・中期～後期）][古墳時代][近世]","集落","[古墳時代]住居　土坑　[近世]掘立柱建物","縄文土器　土師器",139.3611373,35.67212033,TRUE
13201011000,13201,"110","つかばいせき","塚場遺跡","八王子市 石川町","[縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居址　集石　炉穴　陥し穴土坑　配石土坑　[古墳時代]竪穴住居址　[平安時代]住居址　[中世]掘立柱建物址　竪穴状遺構　ピット群　土坑　室状遺構　溝状遺構　[近世]掘立柱建物址　溝状遺構　[古代]土坑","縄文土器　打斧　磨斧　礫器　石匙　石皿　磨石　敲石　石核　剥片　土師器　須恵器　鉄斧　焼成粘土塊　陶磁器　磨製石斧　石器　鉄製品",139.368141,35.67755127,TRUE
13201011400,13201,"114","つきよみねいせき","月夜峰遺跡","八王子市 元八王子町一丁目　 横川町","[縄文時代（早期～中期）][古墳時代][奈良時代][平安時代][近世]","包蔵地","[縄文時代]住居　土坑　[古墳時代]住居　[近世]工房","縄文土器　打斧　石鏃　石匙　楔形石器　石核　炭化物　土師器　鉄鏃　陶器　土製品　鋳型　坩堝　鞴羽口　熔滓",139.2913668,35.66379872,TRUE
13201011500,13201,"115","したはらかじいせき","下原鍛冶遺跡","八王子市 元八王子町二丁目","[近世]","生産関連","[近世]鍛冶工房","陶磁器　素焼甕　擂鉢　砥石　鉄片　煙管　鞴羽口　瓦釘　銭貨",139.2795384,35.65775014,TRUE
13201011600,13201,"116","いけのしたいせき","池の下遺跡","八王子市 元八王子町二丁目","[縄文時代（早期～中期）][中世][近世]","集落","土坑　建物跡","縄文土器　土師質土器",139.282759,35.66236247,TRUE
13201011700,13201,"117","かじやしきいせき","鍛冶屋敷遺跡","八王子市 元八王子町二丁目","[縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居跡　土坑　屋外炉　集石　ピット [古代以降]土坑 [中世以降]土坑　道路状遺構　溝上位行 [近世以降]溝","縄文土器　石鏃　刃器　土師器",139.2828726,35.66081305,TRUE
13201011800,13201,"118","","八王子市No.118遺跡","八王子市 元八王子町三丁目","[縄文時代（早期～後期）][古墳時代][平安時代][中世][近世]","集落","[縄文時代]住居跡　炉穴　土坑　集石土坑 [中世][近世]建物跡　地下式坑　鍛冶炉　焼土　溝","縄文土器　石匙　刃器　剥片　土師器　陶磁器",139.2768583,35.65561522,TRUE
13201012000,13201,"120","べんてんいけ・べんてんいけきたいせき","弁天池・弁天池北遺跡","八王子市 横川町","[縄文時代（中期～晩期）][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]敷石住居　[古墳時代]住居　土坑　[奈良時代]住居","縄文土器　石斧　礫器　石鏃　石皿　磨石　砥石　石核　土錘　耳飾　土冠　石棒　石剣　土偶　土師器　鉄鏃　紡錘車　支脚　石製丸玉　土製小玉",139.3051624,35.66606531,TRUE
13201012100,13201,"121","くにしせき・こぼとけせきあと","国史跡・小仏関跡","八王子市 裏高尾町","[近世]","その他（関所）","※遺跡範囲のすべてが、国指定史跡小仏関跡となっています。","",139.2659108,35.64149977,TRUE
13201012200,13201,"122","","八王子市No.122遺跡","八王子市 廿里町","[中世][近世]","包蔵地","[平安時代][中世]地下式土坑","",139.2794486,35.64417696,TRUE
13201012300,13201,"123","いっちょうだいらいせき","一丁平遺跡","八王子市 南浅川町","[縄文時代（早期～後期）][平安時代][近世]","集落","[平安時代]住居","土師器　須恵器",139.2278216,35.62684731,TRUE
13201012500,13201,"125","ふなだえぬちてんいせき","船田N地点遺跡","八王子市 長房町","[縄文時代][平安時代][近世]","水田跡","[近世]溝　杭列","土師器　須恵器　陶器　杭　銭貨",139.2940044,35.65708341,TRUE
13201012700,13201,"127","","八王子市No.127遺跡","八王子市 散田町","[縄文時代（早期・中期）][奈良時代][平安時代][近世]","集落","[縄文時代]住居　敷石住居","縄文土器　土師器　陶磁器",139.3024448,35.64917898,TRUE
13201012900,13201,"129","ひらつかいせき","平塚遺跡","八王子市 山田町　 散田町二丁目　 台町","[縄文時代（早期～中期）][弥生時代（中期～後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]集石　土坑　[古墳時代]住居　土坑　溝　円形周溝墓　[時代不明]敷石状遺構　道状遺構　土坑","縄文土器　打斧　石皿　弥生土器　土師器　須恵器　石器　鉄鏃　銅製品",139.319096,35.64811883,TRUE
13201013000,13201,"130","ごしょみずいせき","御所水遺跡","八王子市 台町二丁目　 散田東町","[縄文時代（早期～後期）][弥生時代（後期）][奈良時代][平安時代][近世]","集落","[縄文時代]住居　[弥生時代]住居","縄文土器　石槍　石鏃　石皿　土製耳飾　炭化種子　弥生土器　磨斧",139.316418,35.65115975,TRUE
13201013200,13201,"132","おおくぼつか","大久保塚","八王子市 元横山町三丁目","[近世]","塚","","",139.3338603,35.66460995,TRUE
13201013500,13201,"135","","八王子市No.135遺跡","八王子市 館町　 狭間町","[縄文時代（早期～後期）][古墳時代][平安時代][近世]","包蔵地","","縄文土器　土師器　陶磁器",139.2904006,35.63681098,TRUE
13201014100,13201,"141","","八王子市No.141遺跡","八王子市 椚田町","[中世][近世]","包蔵地","","",139.3099652,35.63482737,TRUE
13201014300,13201,"143","ひなたよつやいせき","日向四谷遺跡","八王子市 椚田町　 館町","[縄文時代（早期～後期）][弥生時代（後期）][古墳時代][平安時代][中世][近世]","集落","[縄文時代]焼土　土坑　ピット群　[弥生時代]住居　[古墳時代]住居　ピット　[平安時代]住居　[時代不明]土坑","縄文土器　打斧　石鏃　掻器　ピエス・エスキーユ　石皿　磨石　石核　弥生土器　土師器　須恵器　琥珀玉　陶磁器",139.2961636,35.63686444,TRUE
13201014500,13201,"145","ひなたいせき","日南田遺跡","八王子市 寺田町　 館町","[縄文時代（早期～中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居　集石　炉穴　焼土　陥穴　屋外埋甕　土坑　ピット　[平安時代]住居　溝　[古墳時代]住居　堀立柱建物跡　土坑　溝","縄文土器　石器　土製品　土師器　須恵器　銭貨　鉄製品　陶磁器",139.3074689,35.62973917,TRUE
13201014900,13201,"149","てらだいせきぐんNo.5まつやまはいじいせき","寺田遺跡群No.5松山廃寺遺跡","八王子市 寺田町","[近世]","社寺・墓跡","[近世]柱穴群　溝　墓地","陶磁器　ホウロク　カワラケ　燈明皿　瓦器　砥石　石仏　硯　鉄製品　釘　銅製品　煙管　銭貨　石塔　観音像　人骨",139.3036919,35.62150697,TRUE
13201015100,13201,"151","みなみはちおうじちくNo.9いせき","南八王子地区No.9遺跡","八王子市 小比企町","[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居","縄文土器　打斧　磨斧　石皿　敲石　剥片　土師器　陶磁器",139.3206453,35.63572284,TRUE
13201015300,13201,"153","なめざか（みなみはちおうじちくNo.7）いせき","滑坂（南八王子地区No.7）遺跡","八王子市 みなみ野五丁目　 みなみ野六丁目","[旧石器時代][縄文時代（早期～中期）][平安時代][近世]","集落","[縄文時代]住居　敷石住居　集石　焼土　土坑　方形周溝　[平安時代]住居　土坑　[近世]溝","ナイフ形石器　尖頭器　礫器　縄文土器　打斧　磨斧　石匙　石皿　磨石　凹石　剥片　土製円板",139.3210576,35.6316486,TRUE
13201015500,13201,"155","みなみはちおうじちくNo.8いせき","南八王子地区No.8遺跡","八王子市 小比企町","[縄文時代（早期～中期）][弥生時代][奈良時代][平安時代][近世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶磁器",139.3246241,35.63847468,TRUE
13201015700,13201,"157","こびきむこうはら（みなみはちおうじちくNo.7）いせき","小比企向原（南八王子地区No.7）遺跡","八王子市 小比企町　 西片倉三丁目　 みなみ野五丁目　 みなみ野六丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居　敷石住居　竪穴状遺構　集石　炉穴　土坑　埋甕　配石　[古墳時代]住居　土坑　[奈良時代]住居　掘立柱建物　[平安時代]住居　道路状遺構　[近世]溝状遺構　道路状遺構　[時代不明]住居","尖頭器　細石刃　縄文土器　打斧　磨斧　石鏃　石匙　石皿　磨石　凹石　有頭石棒　土偶　土鈴　土師器　須恵器",139.3222592,35.6351645,TRUE
13201015800,13201,"158","ときた（みなみはちおうじちくNo.4）いせき","時田（南八王子地区No.4）遺跡","八王子市 小比企町","[縄文時代（草創期～後期）][弥生時代][奈良時代][平安時代][中世][近世]","集落・その他（鍛冶遺構）","[縄文時代]住居　集石　[平安時代]住居　掘立柱建物　工房　土坑　[中世][近世]土坑　溝　道　鍛冶遺構","縄文土器　石器　弥生土器　土師器　須恵器　鉄製品　銭貨",139.3291254,35.6397966,TRUE
13201016100,13201,"161","みなみはちおうじちくNo.5いせき","南八王子地区No.5遺跡","八王子市 片倉町","[縄文時代（前期～中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]陥し穴　土坑　[古墳時代]住居　[平安時代]住居　[中世]土坑　溝状遺構　道状遺構","縄文土器　打斧　礫器　石鏃　掻器　土師器　須恵器　陶器　鉄製品",139.3319614,35.6404401,TRUE
