"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","P"
13208001100,13208,"11","じゃくぼいせき","蛇久保遺跡","調布市 西つつじヶ丘一丁目","[旧石器時代][縄文時代（中期）][弥生時代][古墳時代][奈良時代][近世]","包蔵地・集落","[旧石器時代]石器集中箇所　炭化物集中箇所　[縄文時代]住居　集石　炉　焼土　土坑　土壙墓　埋甕　[古墳時代]住居　[近世]溝","ナイフ形石器　尖頭器　縄文土器　打斧　磨石　耳飾　勾玉　土師器　陶磁器",139.5649612,35.66571255,TRUE
13208001400,13208,"14","なかだいみなみいせき","中台南遺跡","調布市 東つつじヶ丘三丁目","[旧石器時代][縄文時代]","包蔵地","","縄文土器",139.580732,35.65022075,TRUE
13208001700,13208,"17","どうやまいせき","堂山遺跡","調布市 深大寺元町五丁目　 深大寺北町一丁目　 深大寺北町二丁目","[旧石器時代][縄文時代（草創期・前期～中期）][弥生時代]","包蔵地","[縄文時代]集石　土坑　[近世]溝","ナイフ形石器　尖頭器　縄文土器　弥生土器　土師器　須恵器　陶磁器　銭貨",139.5485285,35.67118026,TRUE
13208002000,13208,"20","にしはらいせき","西原遺跡","調布市 深大寺東町一丁目　 深大寺元町一丁目　 深大寺元町五丁目　 深大寺南町五丁目","[旧石器時代][縄文時代（中期）][古墳時代][奈良時代]","包蔵地","[縄文時代]竪穴状遺構","縄文土器　土師器",139.5554739,35.668594,TRUE
13208002200,13208,"22","におうづかいせき","仁王塚遺跡","調布市 深大寺元町三丁目","[旧石器時代][縄文時代（早期～中期）][弥生時代][奈良時代][平安時代][中世]","集落","[縄文時代]炉穴　土坑　[弥生時代][古墳時代][奈良時代]住居　[中世]地下式土坑　[時代不明]溝","縄文土器　石器　土師器　須恵器　陶磁器　カワラケ",139.5463482,35.66730348,TRUE
13208002500,13208,"25","うえのはらいせき","上野原遺跡","調布市 深大寺南町一丁目　 深大寺南町二丁目　 深大寺南町三丁目　 深大寺南町四丁目　　 深大寺南町五丁目　 佐須町五丁目　 柴崎二丁目","[旧石器時代][縄文時代（早期・後期）][古墳時代][奈良時代][平安時代][近世]","集落","[旧石器時代]礫群　[縄文時代]住居　集石　集石土坑　炉穴　陥し穴　土坑　[古墳時代]土壙墓　[平安時代]住居溝　[中世]土坑　地下室　濠　[中世][近世]溝　堀　[時代不明]掘立柱建物","ナイフ形石器　縄文土器　打斧　土師器　須恵器　陶器（灰釉）　鉄製品　木製品　陶磁器　ガラス",139.5588752,35.66405133,TRUE
13208002700,13208,"27","のがわいせき","野川遺跡","調布市 野水一丁目　野水二丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代]","包蔵地","[旧石器時代]礫群　配石　[縄文時代]住居　三鷹2に接続","ナイフ形石器　尖頭器　細石器　礫器　縄文土器　石器　弥生土器",139.5248308,35.68457177,TRUE
13208003600,13208,"36","きたうらいせき","北浦遺跡","調布市 八雲台一丁目 八雲台二丁目","[旧石器時代][縄文時代（草創期～中期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落","[旧石器時代]遺物集中箇所 炭化物集中箇所 [縄文時代]集石 土坑 埋甕 [奈良時代][平安時代]住居 [近世]ピット 土坑 溝","尖頭器 礫器 剥片 縄文土器 有舌尖頭器 土師器 須恵器 陶磁器",139.5582019,35.653348,TRUE
13208003800,13208,"38","とびたきゅういせき","飛田給遺跡","調布市 飛田給一丁目 飛田給二丁目","[旧石器時代][縄文時代（前期～晩期）][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居 敷石住居 集石 陥し穴 土坑 土器 棺墓 配石墓 埋甕 [古墳時代][奈良時代][平安時代]住居 掘立柱建物 土坑 溝 祭祀遺構 [中世][近世]住居 掘立柱建物 地下式土壙 土坑 溝","尖頭器 掻器 縄文土器 打斧 土錘 耳飾 土師器 須恵器 墨書土器 砥石 鉄鎌 刀子 鉄錐 鉄鏃 陶磁器 装身具 銭貨 人骨",139.5229111,35.65969456,TRUE
13208004500,13208,"45","かみふだいせき","上布田遺跡","調布市 布田三丁目 布田五丁目 布田六丁目 小島町三丁目","[旧石器時代][縄文時代（早期～晩期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居 竪穴状遺構 集石 土坑 炉 柱穴 土壙墓 埋甕 配石 [古墳時代]住居 溝 円形周溝 [奈良時代][平安時代]住居 掘立柱建物 柱穴 土坑 竈 溝 道路状遺構 鍛冶工房 火葬墓 井戸 [中世]地下式土坑 土壙墓 [中世][近世]掘立柱建物 集石 土坑 溝 [近世]土壙墓 溝 道路遺構 [平安時代]蔵骨器","縄文土器 石器 土製品 石製品 土師器 須恵器 墨書土器 陶器（灰釉） 土製支脚 鎌 刀子 土錘 羽口 <U+9299>帯 銅製丸鞘 陶磁器 カワラケ 硯 砥石 石臼 瓦 板碑 銭貨 鉄滓 人骨 打製石斧 敲石 石皿 石棒 金銅製巡方 鉄製品 石器及び焼礫 土師器甕及び須恵器蓋（人骨、墨書土器を含む） 木製品",139.5445643,35.64632794,TRUE
13208004700,13208,"47","こくりょうみなみいせき","国領南遺跡","調布市 国領町五丁目　 国領町六丁目","[旧石器時代][縄文時代（早期・中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居　集石　陥し穴　埋甕　[古墳時代]方形周溝墓　土壙墓　[古墳時代][奈良時代][平安時代]住居　掘立柱建物　溝　[中世]地下式土坑　[近世]土坑　溝","ナイフ形石器　縄文土器　土製品　土師器　須恵器　鉄製品　陶磁器",139.5532333,35.64551589,TRUE
13208005000,13208,"50","とびたきゅうきたいせき","飛田給北遺跡","調布市 西町　 飛田給一丁目","[旧石器時代][縄文時代（中期）][奈良時代][平安時代][近世]","集落","[旧石器時代]礫群　[縄文時代]土坑　陥穴　[古墳時代]住居　竪穴状遺構　竈　土坑　竪穴住居　[近世]ピット列　土坑　溝","ナイフ形石器　細石刃　掻器　敲石　磨石　石核　剥片　砕片　縄文土器　打斧　礫器　石槍　石皿　磨石　土玉　土師器　須恵器　砥石　帯金具　陶磁器　打製石斧　墨書土器",139.5240667,35.66610443,TRUE
13208006300,13208,"63","のみずいせき","野水遺跡","調布市 西町","[旧石器時代]","集落","[旧石器時代]礫群","石器",139.5272505,35.67708449,TRUE
13208006400,13208,"64","ふじみちょういせき","富士見町遺跡","調布市 富士見町三丁目 富士見町四丁目","[旧石器時代][縄文時代（早期・中期）]","集落","[旧石器時代] 炭化物集中 石器集中部17 礫群7 炭化物集中3 柱穴","ナイフ形石器 台形石器等 礫 縄文土器・石器",139.5379279,35.66511934,TRUE
13208006500,13208,"65","きたのいせき","北野遺跡","調布市 緑ヶ丘一丁目","[旧石器時代][縄文時代（早期・中期）]","集落","[縄文時代]住居 小穴","縄文土器（中期）石器・キセル",139.5799928,35.67215293,TRUE
13209006000,13209,"60","たまにゅーたうんNo.209いせき","多摩ニュータウンNo.209遺跡","町田市 小山ヶ丘三丁目","[旧石器時代][縄文時代（早期～中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居 集石 炉跡 炉穴 焼土 [近世]土坑 炭焼窯 伏窯 溝状遺構 ピット群","ナイフ形石器 縄文土器 石器 土製品 弥生土器 土師器 陶磁器",139.3771874,35.59835362,TRUE
13209006100,13209,"61","たまにゅーたうんNo.345いせき","多摩ニュータウンNo.345遺跡","町田市 小山ヶ丘三丁目","[旧石器時代][縄文時代（早期～中期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]土坑　[弥生時代]住居　[古墳時代]住居　[奈良時代][平安時代]土坑　[近世]炭窯","掻器　剥片　縄文土器　石槍　石鏃　弥生土器　環状石斧　管玉　土師器　陶磁器",139.3761111,35.60000963,TRUE
13209007800,13209,"78","たまにゅーたうんNo.344いせき","多摩ニュータウンNo.344遺跡","町田市 小山ヶ丘二丁目　 小山ヶ丘三丁目","[旧石器時代][縄文時代（早期～中期）][弥生時代][古墳時代][近世]","集落","[縄文時代]住居　竪穴状遺構　炉穴　焼土　土坑　墓坑　埋甕　[古墳時代]住居　柱穴　[近世]炭窯　溝　杭列","礫器　縄文土器　打斧　石鏃　磨石　土師器　鉄製品　種子　銭貨",139.3759354,35.60233576,TRUE
13209008400,13209,"84","たまにゅーたうんNo.939いせき","多摩ニュータウンNo.939遺跡","町田市 小山ヶ丘三丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落・横穴墓","[縄文時代]住居　集石　炉穴　焼土　土坑　ピット　[弥生時代]住居　土坑　方形周溝墓　[古墳時代]～[平安時代]住居　竪穴状遺構　焼土　土坑　[中世][近世]建物　炉　土坑　蔵　井戸　粘土採掘坑　炭窯　段切状遺構　溝　道路状遺構","石器　縄文土器　打斧　石鏃　磨石　弥生土器　土師器　須恵器　置き竈　鉄鏃　瓦　陶磁器　擂鉢　砥石　銭貨",139.3676744,35.60018211,TRUE
13209008600,13209,"86","おやまたかまち（たまにゅーたうんNo.339）いせき","小山高町(多摩ニュータウンNo.339)遺跡","町田市 小山町 小山ヶ丘二丁目 小山ヶ丘三丁目","[旧石器時代][縄文時代（前期～後期）][古墳時代][奈良時代][平安時代]","集落","[旧石器時代]遺物集中区 礫群 [縄文時代]焼土 陥穴 [古墳時代]杭列 [奈良時代][平安時代]住居 掘立柱建物","ナイフ形石器 尖頭器 細石刃 細石刃核剥片 縄文土器 土師器 須恵器 古銭 土製品 木製品 種子",139.3670776,35.60227993,TRUE
13209010000,13209,"100","たまにゅーたうんNo.342いせき","多摩ニュータウンNo.342遺跡","町田市 小山ヶ丘二丁目　小山ヶ丘三丁目　小山ヶ丘四丁目　小山ヶ丘五丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落・窯","[旧石器時代]遺物集中地点　礫群　炭化物集中地点　[縄文時代]住居　集石　炉穴　焼土　陥し穴　土坑　[古墳時代]窯　[古墳時代]～[平安時代]溝　[平安時代]～[中世]住居　土坑　[近世]ピット群　土坑　粘土採掘坑　山砂採掘坑　炭窯　溝　河道　墓壙","ナイフ形石器　掻器　錐　石核　剥片　礫　炭化物　縄文土器　打斧　磨斧　礫器　石匙　石皿　磨石　凹石　弥生土器　土師器　須恵器　陶器（灰釉）　置き竈　砥石　穂摘み具　瓦　陶磁器　臼　鉄製品　墓石　銭貨",139.366185,35.60341048,TRUE
13209010200,13209,"102","たばた・たばたひがし（たまにゅーたうんNo.245）いせき","田端・田端東（多摩ニュータウンNo.245）遺跡","町田市 小山町 小山ヶ丘五丁目","[旧石器時代][縄文時代（前期～晩期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]遺物集中区 礫群 [縄文時代]住居 集石 集石土坑 焼土 土坑 環状積石 埋甕 配石 [奈良時代][平安時代]住居 掘立柱建物 焼土 土坑 [中世]地下式土坑 [近世]井戸","尖頭器 縄文土器 石器 耳飾 垂飾 石棒 土偶 土製品 土鈴 土師器 須恵器 陶磁器 板碑 古銭 石製品 銅製品ほか",139.3633985,35.60097228,TRUE
13209015900,13209,"159","","町田市No.159遺跡","町田市 上小山田町","[旧石器時代][縄文時代（前期～中期）]","包蔵地","","縄文土器",139.4045167,35.60915259,TRUE
13209016800,13209,"168","たなかやといせき","田中谷戸遺跡","町田市 上小山田町","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][現代]","集落","[縄文時代]炉穴　焼土　土坑　竪穴状遺構　[現]タコ壷　軍事遺構　焼土","尖頭器　縄文土器　石器　石製品",139.3876475,35.59837634,TRUE
13209021200,13209,"212","","町田市No.212遺跡","町田市 常盤町　下小山田町","[旧石器時代][縄文時代（早期～中期）][平安時代]","包蔵地","","ナイフ形石器　縄文土器　打斧　土師器",139.4063257,35.58415805,TRUE
13209026600,13209,"266","どうばいせき","堂場遺跡","町田市 小野路町","[旧石器時代][縄文時代（早期）][奈良時代][平安時代]","包蔵地","[縄文時代]小竪穴　炉穴　土坑　ピット","ナイフ形石器　石刃　縄文土器　石器　土師器",139.432463,35.60582308,TRUE
13209029300,13209,"293","","町田市No.293遺跡","町田市 野津田町","[旧石器時代][縄文時代（中期）]","包蔵地","","縄文土器",139.45551,35.59182028,TRUE
13209029500,13209,"295","あやべはらいせき","綾部原遺跡","町田市 野津田町　 小野路町","[旧石器時代][縄文時代（草創期～晩期）][弥生時代（前期～後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落・その他の墓","[旧石器時代]石器ブロック　礫群　[縄文時代]住居　陥穴　土坑　集石　配石　ピット　[弥生時代]土器埋設土坑　ピット　[古墳時代]住居　火葬墓　[古墳時代]～[奈良時代]集石　土坑　[奈良時代][平安時代]住居　[中世]掘建柱建物　土坑　井戸　地下式坑　道路状遺構　溝　[近世]馬墓壙　[時代不明]住居","ナイフ形石器　縄文土器　打斧　石鏃　石皿　磨石　剥片　耳飾　土偶　土版　スタンプ形土製品　弥生土器　土師器　須恵器　灰釉陶器　陶磁器　瓦　砥石　鉄製品",139.4514588,35.59126191,TRUE
