"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","Y"
13201024600,13201,"246","たまにゅーたうんNo.307いせき","多摩ニュータウンNo.307遺跡","八王子市 鑓水","[縄文時代（早期〜後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","※町田市No.871遺跡と一連の多摩ニュータウン遺跡　[縄文時代]集石　集石土坑　炉　陥し穴　土坑　[古墳時代]土坑　[平安時代]住居　[近世]道","縄文土器　打斧　礫器　石鏃　削器　石匙　石皿　磨石　石核　弥生土器　土師器　須恵器　陶磁器　鉄釘　砥石　石臼　煙管　銭貨",139.3607207,35.60625203,TRUE
13201025500,13201,"255","たまにゅーたうんNo.218いせき","多摩ニュータウンNo.218遺跡","八王子市 上柚木","[弥生時代（中期）]","包蔵地・塚","※町田市 No.880と一連の多摩ニュータウン遺跡","弥生土器",139.3649974,35.60862941,TRUE
13201025600,13201,"256","","八王子市No.256遺跡","八王子市 上柚木原田","[縄文時代（早期〜後期）][弥生時代][平安時代][近世]","包蔵地","","縄文土器　弥生土器　土師器　須恵器　陶磁器",139.3666316,35.62299355,TRUE
13201030500,13201,"305","たまにゅーたうんNo.407いせき","多摩ニュータウンNo.407遺跡","八王子市 上柚木　 下柚木","[縄文時代（早期〜中期）][弥生時代][奈良時代][平安時代][中世][近世]","包蔵地","[縄文時代]集石　土坑　[平安時代]円形土坑　[中世][近世]地下式土坑　井戸","縄文土器　尖頭器　石器　弥生土器　土師器　須恵器　陶磁器　砥石",139.3764987,35.61672365,TRUE
13201031000,13201,"310","たまにゅーたうんNo.484いせき","多摩ニュータウンNo.484遺跡","八王子市 南大沢","[縄文時代（早期〜中期）][弥生時代][平安時代][中世]","包蔵地","[縄文時代]土坑　[中世][古墳時代]銭埋納ピット　[時代不明]土坑","縄文土器　石器　弥生土器　土師器　銭貨　鉄滓",139.3819218,35.61920393,TRUE
13201032700,13201,"327","たまにゅーたうんNo.406いせき","多摩ニュータウンNo.406遺跡","八王子市 南大沢","[旧石器時代][縄文時代（早期〜中期）][弥生時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居　集石　炉　炉穴　焼土　土坑　[奈良時代][平安時代]土坑　[近世]土坑　室　炭窯","剥片　縄文土器　石器　土製品　弥生土器",139.3748338,35.6132013,TRUE
13201035600,13201,"356","たまにゅーたうんNo.207いせき","多摩ニュータウンNo.207遺跡","八王子市 南大沢","[旧石器時代][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居　集石　土坑　[弥生時代]焼土　[古墳時代]住居　土坑　[平安時代]土坑　[近世]土坑","尖頭器　縄文土器　石器　弥生土器　土師器　須恵器",139.3801593,35.60345604,TRUE
13201038200,13201,"382","たまにゅーたうんNo.287・290・405いせき","多摩ニュータウンNo.287・290・405遺跡","八王子市 松木","［旧石器時代］[縄文時代（草創期〜後期）][弥生時代（中期）][奈良時代][平安時代][中世][近世]","集落・城館","［旧石器時代］遺物集中地点　礫群　［縄文時代］集石　集石土坑　陥し穴　土坑　[奈良時代]?[平安時代]住居　土坑　[中世]?[近世]建物　竪穴状遺構　ピット　土坑　土蔵状遺構　焼土　池　井戸　炭窯　段切状遺構　基壇状遺構　溝　道路　墓壙　集石墓　石組　配石","ナイフ形石器　尖頭器　削器　彫器　剥片　炭化物　縄文土器　打斧　磨斧　礫器　石鏃　石匙　石皿　磨石　敲石　台石　骨角器　弥生土器　土師器　須恵器　鉄製品　紡錘車　土鈴　飾金具　瓦　陶磁器　カワラケ　舶載陶磁器　陶鈴　石製品　土錘　漆器桶　木製品　碁石　銭貨　煙管　板碑　宝篋印塔　宝塔　写経石　人歯",139.3892553,35.62578506,TRUE
13201038600,13201,"386","たまにゅーたうんNo.512いせき","多摩ニュータウンNo.512遺跡","八王子市 松木","[旧石器時代][縄文時代（早期〜中期）][弥生時代][平安時代][近世]","集落","[旧石器時代]]ユニット　[縄文時代]住居　集石　土坑　土器埋設土坑　[平安時代]住居　土坑　[近世]焼土　炭窯","ナイフ形石器　尖頭器　掻器　石核　剥片　植物遺体　縄文土器　石器　有孔磨製石鏃　土師器　須恵器　土師質土器　砥石　鉄製品　紡錘車　瓦",139.3876933,35.62383664,TRUE
13201039300,13201,"393","たまにゅーたうんNo.388いせき","多摩ニュータウンNo.388遺跡","八王子市 松木","[旧石器時代][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]]遺物集中地点 [縄文時代]土坑 [古墳時代]土坑 [奈良時代]住居 [平安時代]住居 土坑 [中世][近世]建物 柱穴 土坑 地下式土坑 井戸 削平面 溝","ナイフ形石器 尖頭器 細石刃 細石刃核 掻器 削器 彫器 打斧 礫器 敲石 磨石 剥片 礫 縄文土器 打斧 礫器 尖頭器 石鏃 石皿 磨石 土師器 須恵器 砥石 鉄製品 紡錘車 陶磁器 板碑 銭貨 瓦質土器 土製品 瓦 石製品 金属製品",139.3963559,35.62458597,TRUE
13201041000,13201,"410","たまにゅーたうんNo.419いせき","多摩ニュータウンNo.419遺跡","八王子市 堀之内","[縄文時代（早期〜後期）][弥生時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]集石　土坑　[奈良時代][平安時代]住居　土坑　[中世]ピット群　井戸　土坑　地下式土坑　溝　[中世][近世]土坑　[近世]竪穴状遺構　ピット群　井戸　溝　墓","縄文土器　打斧　石鏃　剥片　弥生土器　土師器　須恵器　陶器（灰釉）　鎌　刀子　鉄鏃　土製紡錘車　陶磁器　銭貨",139.4001494,35.62469054,TRUE
13201041500,13201,"415","たまにゅーたうんNo.444いせき","多摩ニュータウンNo.444遺跡","八王子市 東中野","[縄文時代（早期〜中期）]［弥生時代（中期）］[奈良時代][平安時代]［中世］","集落","","",139.402325,35.63492891,TRUE
13201041800,13201,"418","たまにゅーたうんNo.421いせき","多摩ニュータウンNo.421遺跡","八王子市 堀之内","[旧石器時代][縄文時代（早期〜後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]]ユニット　[縄文時代]集石　土坑　埋甕　[奈良時代][平安時代]住居　建物　土坑　[中世]井戸　[中世][近世]柱穴群　溝　[近世]柱穴群　井戸　墓群","ナイフ形石器　尖頭器　礫器　石核　剥片　縄文土器　石器　弥生土器　土師器　須恵器　陶器（灰釉）　鉄製品　円面硯　土製品　陶磁器　土器　舶載陶磁器　石製品　銅製品　煙管　板碑　銭貨　人骨",139.4003084,35.62568867,TRUE
13201041900,13201,"419","たまにゅーたうんNo.423いせき","多摩ニュータウンNo.423遺跡","八王子市 堀之内","[縄文時代（早期〜後期）][弥生時代][奈良時代][平安時代][中世]","集落","[縄文時代]集石　土坑　[奈良時代]住居　[平安時代]溝　[中世]建物　地下式土坑","縄文土器　石器　弥生土器　土師器　須恵器　陶磁器　板碑",139.4042146,35.62825919,TRUE
13201042100,13201,"421","たまにゅーたうんNo.426いせき","堀ノ内（多摩ニュータウンNo.426）遺跡","八王子市 堀之内","[旧石器時代][縄文時代（草創期〜晩期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]]ユニット　[縄文時代]住居　集石　集石土坑　炉穴　焼土　土坑　墓壙　[古墳時代]住居　土坑　[奈良時代][平安時代]住居　土坑　[中世]建物　竪穴状遺構　ピット　柱穴列　集石　井戸　土坑　地下式土坑　溝　[近世]建物　柱穴群　土坑　井戸　炭窯　段切状遺構　溝　墓壙","ナイフ形石器　尖頭器　有茎尖頭器　細石刃　掻器　削器　石錐　石斧　礫器　敲石　台石　石核　剥片　原石　礫　縄文土器　石槍　有茎尖頭器　石器　土製円板　弥生土器　土師器　須恵器　支脚　鉄製品　石製品　紡錘車　炭化材　陶磁器　土師質土器　陶器（灰釉・緑釉）　舶載陶磁器　石臼　瓦　銭貨　骨粉",139.4063912,35.62935982,TRUE
13201042500,13201,"425","たまにゅーたうんNo.391いせき","多摩ニュータウンNo.391遺跡","八王子市 別所","[縄文時代（前期〜中期）][弥生時代（中期）][奈良時代][平安時代][中世][近世]","城館","[奈良時代][平安時代]製鉄関連遺構　[平安時代]溝　[近世]建物　土坑　炭窯","縄文土器　打斧　磨斧　磨石　弥生土器　土師器　須恵器　陶磁器　土師質土器　瓦質土器　鉄製品　石製品　銅製品　銭貨",139.3969421,35.62165023,TRUE
13201043500,13201,"435","たまにゅーたうんNo.387いせき","多摩ニュータウンNo.387遺跡","八王子市 別所　 堀之内","[旧石器時代][縄文時代（早期〜後期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]土坑　[古墳時代]土坑　[奈良時代]住居　集石　[平安時代]住居　[中世]ピット　井戸　土坑　溝　[中世]?[近世]室　井戸　溝","ナイフ形石器　槍先形尖頭器　剥片　縄文土器　打斧　磨斧　礫器　石鏃　石匙　土版　弥生土器　管玉　土師器　須恵器　陶器（灰釉・緑釉）　紡錘車　瓦　陶磁器　須恵質土器　石製品　板碑　銭貨　燈明具",139.3982318,35.62541471,TRUE
13201046400,13201,"464","","八王子市No.464遺跡","八王子市 東中野","[弥生時代]","包蔵地","","",139.4105766,35.64473877,TRUE
13201046900,13201,"469","","八王子市No.469遺跡","八王子市 川口町","[縄文時代（中期〜後期）][弥生時代（後期）][古墳時代][平安時代][近世]","集落","","縄文土器　打斧　弥生土器　土師器　須恵器　陶磁器",139.2951614,35.6882113,TRUE
13201047800,13201,"478","なかだいせき","仲田遺跡","八王子市 大谷町　 宇津木町","[縄文時代（前期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[古墳時代]住居","縄文土器　打斧　弥生土器　土師器　須恵器　陶磁器",139.3505437,35.67764686,TRUE
13201048000,13201,"480","いしかわいせき","石川遺跡","八王子市 石川町","[縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居　集石　炉穴　土坑","縄文土器　打斧　磨斧　礫器　石鏃　掻器　石皿　磨石　凹石　土製けつ状耳飾　弥生土器　土師器　須恵器　陶磁器　銭貨",139.3747157,35.67908513,TRUE
13201048900,13201,"489","ととりるい（ととりとりで）","十々里塁(廿里砦）","八王子市 廿里町","[弥生時代（中期）][中世][近世]","包蔵地・城館","[中世]空堀","弥生土器　陶磁器",139.2772514,35.64565566,TRUE
13201051300,13201,"513","くぬぎだだい4いせき","椚田第4遺跡","八王子市 椚田町　 館町","[旧石器時代][縄文時代（早期〜晩期）][弥生時代][古墳時代][平安時代]","集落","[縄文時代]住居　配石　集石　土坑　埋甕　[弥生時代]再葬墓　[古墳時代]住居　[平安時代]住居","縄文土器　石器　土製品　土偶　弥生土器　土師器　須恵器　瓦　旧石器",139.306841,35.63627833,TRUE
13201051400,13201,"514","くぬぎだだい5いせき","椚田第V遺跡","八王子市 椚田町","[縄文時代（早期〜中期）][弥生時代][平安時代]","集落","[縄文時代]住居　集石　炉穴　土坑　[弥生時代]住居　再葬墓　[平安時代]住居","",139.3038197,35.63574817,TRUE
13201051500,13201,"515","","八王子市No.515遺跡","八王子市 館町","[縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居　集石　炉穴　陥し穴　土坑　[古墳時代]住居　[平安時代]住居　円形土坑　[近世]掘立柱建物","縄文土器　石皿　磨石　けつ状耳飾　弥生土器　土師器　須恵器　鉄製刀子　銅鏡　陶磁器",139.3022897,35.632509,TRUE
13201051700,13201,"517","しもてらだいせき","下寺田遺跡","八王子市 寺田町","[旧石器時代][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[旧石器時代]]配石遺構　[縄文時代]住居　集石　土坑　[古墳時代]住居　[奈良時代]住居　[平安時代]住居　[近世]土坑","ナイフ形石器　剥片　縄文土器　石斧　磨斧　礫器　石鏃　掻器　削器　石匙　石皿　磨石　凹石　敲石　剥片　土製円板　弥生土器　土師器　須恵器　刀子　竹籠状炭化物",139.3121033,35.63163697,TRUE
